,genre,year,word,freq
3,발라드,2001,어디,5
5,발라드,2001,곳,8
17,발라드,2001,자신,5
18,발라드,2001,길,16
24,발라드,2001,끝,9
1,발라드,2001,어제,5
29,발라드,2001,지난,5
30,발라드,2001,얘기,5
32,발라드,2001,혼자,15
37,발라드,2001,몰래,6
38,발라드,2001,가슴,10
42,발라드,2001,조금,7
45,발라드,2001,제일,6
47,발라드,2001,일이,10
48,발라드,2001,시간,9
53,발라드,2001,삶,9
54,발라드,2001,전부,5
57,발라드,2001,가끔,7
63,발라드,2001,운명,5
69,발라드,2001,좋은,7
70,발라드,2001,친구,8
9,발라드,2001,그냥,8
16,발라드,2001,모든,11
24,발라드,2001,이런,6
26,발라드,2001,없겠죠,6
31,발라드,2001,행복,7
36,발라드,2001,먼,6
40,발라드,2001,안,6
43,발라드,2001,번,14
5,발라드,2001,늘,10
13,발라드,2001,다른,8
19,발라드,2001,부탁,6
23,발라드,2001,제발,9
27,발라드,2001,마지막,5
19,발라드,2001,없이도,6
19,발라드,2001,추억,10
20,발라드,2001,꼭,5
51,발라드,2001,괜찮아요,6
15,발라드,2001,온,5
26,발라드,2001,혹시,8
40,발라드,2001,니,9
19,발라드,2001,차라리,6
21,발라드,2001,테,5
41,발라드,2001,요,9
11,발라드,2001,소리,5
31,발라드,2001,워,7
16,발라드,2001,작은,5
53,발라드,2001,비,5
16,발라드,2001,건,9
38,발라드,2001,준,5
28,발라드,2001,없어요,5
45,발라드,2001,미련,5
17,발라드,2001,가세,5
44,발라드,2001,슬퍼,6
0,발라드,2002,마치,6
1,발라드,2002,어제,8
3,발라드,2002,것,31
8,발라드,2002,만큼,6
12,발라드,2002,내,170
14,발라드,2002,나,125
18,발라드,2002,못,9
23,발라드,2002,얼굴,6
24,발라드,2002,어쩌면,5
26,발라드,2002,그대로,6
27,발라드,2002,그땐,10
28,발라드,2002,우리,23
29,발라드,2002,지난,13
30,발라드,2002,얘기,11
31,발라드,2002,웃음,5
32,발라드,2002,혼자,10
33,발라드,2002,너,132
34,발라드,2002,그,87
35,발라드,2002,말,69
37,발라드,2002,몰래,5
38,발라드,2002,가슴,22
40,발라드,2002,다시,43
41,발라드,2002,사랑,156
42,발라드,2002,조금,15
43,발라드,2002,멀리,12
44,발라드,2002,널,56
45,발라드,2002,제일,6
47,발라드,2002,일이,8
48,발라드,2002,시간,27
49,발라드,2002,줄,11
51,발라드,2002,난,72
53,발라드,2002,삶,11
54,발라드,2002,전부,14
55,발라드,2002,수,66
57,발라드,2002,가끔,9
59,발라드,2002,때,22
60,발라드,2002,항상,8
62,발라드,2002,눈물,42
63,발라드,2002,운명,5
64,발라드,2002,게,8
65,발라드,2002,힘든,6
66,발라드,2002,생각,23
67,발라드,2002,조차,7
69,발라드,2002,좋은,10
70,발라드,2002,친구,6
0,발라드,2002,우린,7
3,발라드,2002,그대,111
4,발라드,2002,오늘,18
5,발라드,2002,같은,9
8,발라드,2002,머리,9
9,발라드,2002,날,66
11,발라드,2002,미소,10
14,발라드,2002,혹시,8
15,발라드,2002,알,23
22,발라드,2002,이름,6
23,발라드,2002,목소리,7
24,발라드,2002,온,8
27,발라드,2002,곁,26
28,발라드,2002,정말,21
29,발라드,2002,거,11
32,발라드,2002,시작,7
33,발라드,2002,요,10
42,발라드,2002,햇살,6
49,발라드,2002,있나요,5
54,발라드,2002,꼭,6
56,발라드,2002,눈,21
64,발라드,2002,마음,33
1,발라드,2002,사람,39
3,발라드,2002,비,5
6,발라드,2002,채,7
8,발라드,2002,뒤,8
11,발라드,2002,잠,5
19,발라드,2002,있어,15
23,발라드,2002,이별,12
27,발라드,2002,더욱,6
28,발라드,2002,맘,29
30,발라드,2002,많은,11
35,발라드,2002,보이지,5
41,발라드,2002,없는,33
44,발라드,2002,있는,11
45,발라드,2002,아프게,9
46,발라드,2002,바보,11
48,발라드,2002,용서,6
49,발라드,2002,단,14
50,발라드,2002,한번,22
52,발라드,2002,그런,5
54,발라드,2002,순,14
8,발라드,2002,다른,9
21,발라드,2002,모든,13
34,발라드,2002,볼,9
36,발라드,2002,왜,19
37,발라드,2002,자꾸만,6
38,발라드,2002,없어,23
42,발라드,2002,이런,7
46,발라드,2002,먼,5
47,발라드,2002,곳,13
49,발라드,2002,같아,7
52,발라드,2002,영원히,12
53,발라드,2002,보고,7
4,발라드,2002,촛불,5
5,발라드,2002,하나,13
8,발라드,2002,약속,7
16,발라드,2002,건,11
17,발라드,2002,오직,6
19,발라드,2002,행복,5
21,발라드,2002,꿈,20
25,발라드,2002,마,8
26,발라드,2002,이,19
27,발라드,2002,순간,13
39,발라드,2002,변하지,5
40,발라드,2002,걸,36
41,발라드,2002,후회,7
42,발라드,2002,위,5
44,발라드,2002,이제,34
49,발라드,2002,당신,12
59,발라드,2002,늘,11
62,발라드,2002,아픈,7
65,발라드,2002,해,15
70,발라드,2002,밤,10
6,발라드,2002,모습,23
12,발라드,2002,지금,28
16,발라드,2002,있다면,7
18,발라드,2002,예전,6
24,발라드,2002,손,8
36,발라드,2002,젠,29
40,발라드,2002,여기,10
67,발라드,2002,또,18
70,발라드,2002,저,5
15,발라드,2002,속,24
19,발라드,2002,기억,25
22,발라드,2002,남아,7
23,발라드,2002,누구,13
26,발라드,2002,네,22
37,발라드,2002,안,8
39,발라드,2002,넌,21
16,발라드,2002,없게,6
17,발라드,2002,니,32
18,발라드,2002,더,29
20,발라드,2002,없겠죠,6
21,발라드,2002,아마,5
37,발라드,2002,위해,8
41,발라드,2002,행복한,5
0,발라드,2002,문,5
6,발라드,2002,앞,5
17,발라드,2002,모두,18
24,발라드,2002,처음,9
14,발라드,2002,외면,5
20,발라드,2002,그리움,9
36,발라드,2002,가슴속,5
41,발라드,2002,추억,15
4,발라드,2002,세상,22
10,발라드,2002,하루,16
12,발라드,2002,살,12
13,발라드,2002,간다,5
29,발라드,2002,상처,7
35,발라드,2002,짧은,5
36,발라드,2002,몸,5
39,발라드,2002,하늘,9
58,발라드,2002,무엇,5
61,발라드,2002,없었던,9
11,발라드,2002,전화,7
61,발라드,2002,어디,7
83,발라드,2002,끝,10
26,발라드,2002,그게,6
27,발라드,2002,서로,5
32,발라드,2002,매일,5
81,발라드,2002,미안해,6
85,발라드,2002,바,5
20,발라드,2002,있는지,5
26,발라드,2002,있는데,6
29,발라드,2002,그것,7
47,발라드,2002,뿐,9
29,발라드,2002,있도록,10
30,발라드,2002,괜찮아,7
33,발라드,2002,음,7
42,발라드,2002,아주,5
23,발라드,2002,안녕,5
22,발라드,2002,워,8
9,발라드,2002,없어요,8
15,발라드,2002,마음속,5
16,발라드,2002,깊이,5
26,발라드,2002,이상,8
33,발라드,2002,가까이,5
48,발라드,2002,그녀,8
23,발라드,2002,라라라라,6
28,발라드,2002,영원,8
13,발라드,2002,그날,5
30,발라드,2002,수많은,5
21,발라드,2002,마지막,8
17,발라드,2002,그녈,6
26,발라드,2002,내게로,6
32,발라드,2002,있게,7
22,발라드,2002,자신,11
58,발라드,2002,그럴,5
51,발라드,2002,원해,7
0,발라드,2003,난,63
1,발라드,2003,못,11
2,발라드,2003,바보,8
3,발라드,2003,울,9
4,발라드,2003,있는,14
5,발라드,2003,너,135
6,발라드,2003,곁,28
7,발라드,2003,상처,11
8,발라드,2003,왜,33
9,발라드,2003,말,41
10,발라드,2003,보고,10
11,발라드,2003,이런,7
12,발라드,2003,내,135
14,발라드,2003,네,21
16,발라드,2003,모두,10
19,발라드,2003,있다면,5
21,발라드,2003,사랑,176
22,발라드,2003,기억,22
23,발라드,2003,추억,7
25,발라드,2003,더,29
28,발라드,2003,없어,16
32,발라드,2003,위해,5
34,발라드,2003,만큼,5
2,발라드,2003,사람,47
6,발라드,2003,맘,24
7,발라드,2003,그대,68
12,발라드,2003,그,75
13,발라드,2003,나,107
15,발라드,2003,걸,27
17,발라드,2003,줄,10
19,발라드,2003,것,16
22,발라드,2003,가끔,6
23,발라드,2003,미소,6
24,발라드,2003,여기,7
25,발라드,2003,순,13
30,발라드,2003,젠,26
31,발라드,2003,한번,20
32,발라드,2003,뒤,5
33,발라드,2003,오늘,8
34,발라드,2003,차마,7
41,발라드,2003,눈,6
42,발라드,2003,눈물,35
45,발라드,2003,이름,10
53,발라드,2003,없는,12
0,발라드,2003,많은,6
3,발라드,2003,속,13
4,발라드,2003,늘,11
7,발라드,2003,니,33
10,발라드,2003,때,23
15,발라드,2003,혹시,5
18,발라드,2003,널,67
21,발라드,2003,얼굴,16
27,발라드,2003,생각,14
28,발라드,2003,있다고,5
30,발라드,2003,그게,8
33,발라드,2003,알,19
35,발라드,2003,앞,8
40,발라드,2003,있을까,12
44,발라드,2003,넌,10
45,발라드,2003,지금,10
47,발라드,2003,좋은,14
49,발라드,2003,시간,19
2,발라드,2003,날,68
13,발라드,2003,마음,28
19,발라드,2003,시작,5
23,발라드,2003,해도,18
24,발라드,2003,이,14
25,발라드,2003,세상,21
34,발라드,2003,모든,6
36,발라드,2003,그대로,11
37,발라드,2003,있어,14
38,발라드,2003,준,6
42,발라드,2003,이제,12
43,발라드,2003,곧,5
44,발라드,2003,우리,29
45,발라드,2003,마주,5
47,발라드,2003,손,9
53,발라드,2003,눈빛,5
57,발라드,2003,곳,11
59,발라드,2003,다른,10
60,발라드,2003,삶,8
69,발라드,2003,하나,19
2,발라드,2003,가장,5
4,발라드,2003,그녀,7
7,발라드,2003,그런,11
19,발라드,2003,웃음,6
20,발라드,2003,수,38
24,발라드,2003,모습,20
29,발라드,2003,작은,7
40,발라드,2003,잠시,13
42,발라드,2003,채,6
47,발라드,2003,음,6
50,발라드,2003,단,10
51,발라드,2003,하루,12
65,발라드,2003,제발,9
68,발라드,2003,안녕,7
10,발라드,2003,표정,5
12,발라드,2003,내게로,6
13,발라드,2003,거,7
21,발라드,2003,약속,6
33,발라드,2003,조금,11
39,발라드,2003,일,6
45,발라드,2003,또,14
54,발라드,2003,꼭,9
57,발라드,2003,끝,17
60,발라드,2003,살,12
62,발라드,2003,다시,37
63,발라드,2003,언제,7
5,발라드,2003,가슴,10
20,발라드,2003,밤,11
25,발라드,2003,마지막,9
26,발라드,2003,간직,6
31,발라드,2003,그냥,8
21,발라드,2003,용서,11
28,발라드,2003,아픈,12
42,발라드,2003,순간,5
4,발라드,2003,전,5
9,발라드,2003,편지,6
18,발라드,2003,비,5
21,발라드,2003,안,14
24,발라드,2003,깊이,5
12,발라드,2003,우린,18
13,발라드,2003,영원히,9
21,발라드,2003,슬픈,6
25,발라드,2003,테,5
37,발라드,2003,번,6
4,발라드,2003,인연,10
5,발라드,2003,아닌,11
9,발라드,2003,그때,12
30,발라드,2003,아니면,7
36,발라드,2003,하늘,8
47,발라드,2003,해,6
53,발라드,2003,같아,7
56,발라드,2003,정말,5
14,발라드,2003,처음,8
29,발라드,2003,기도,7
39,발라드,2003,저,6
22,발라드,2003,위,7
28,발라드,2003,좋아,5
32,발라드,2003,원하는,6
34,발라드,2003,나야,15
35,발라드,2003,기막혀,6
37,발라드,2003,붉혀,6
15,발라드,2003,꿈,9
52,발라드,2003,같은,13
93,발라드,2003,달라,5
18,발라드,2003,입술,6
33,발라드,2003,이별,11
50,발라드,2003,워,5
1,발라드,2003,감옥,5
7,발라드,2003,놈,5
15,발라드,2003,려,5
49,발라드,2003,전부,10
33,발라드,2003,오직,5
50,발라드,2003,동안,9
4,발라드,2003,척,6
12,발라드,2003,건,7
17,발라드,2003,뿐,9
34,발라드,2003,슬픔,12
41,발라드,2003,먼저,9
11,발라드,2003,기다림,7
32,발라드,2003,두려워,6
1,발라드,2004,잠,5
3,발라드,2004,그대,98
5,발라드,2004,생각,11
6,발라드,2004,내,133
9,발라드,2004,또,25
10,발라드,2004,하루,17
11,발라드,2004,시작,8
12,발라드,2004,끝,8
13,발라드,2004,후회,10
14,발라드,2004,사랑,153
15,발라드,2004,처음,9
17,발라드,2004,없나요,10
18,발라드,2004,뒤,13
20,발라드,2004,수,54
21,발라드,2004,없는,28
22,발라드,2004,마음,25
23,발라드,2004,모두,16
25,발라드,2004,나,86
29,발라드,2004,난,59
31,발라드,2004,이제,23
32,발라드,2004,알,30
33,발라드,2004,외로움,5
1,발라드,2004,향기,5
2,발라드,2004,가슴,17
7,발라드,2004,수도,7
8,발라드,2004,이별,12
10,발라드,2004,자꾸,6
12,발라드,2004,해도,6
15,발라드,2004,눈물,21
16,발라드,2004,더,30
17,발라드,2004,먼저,6
19,발라드,2004,날,63
23,발라드,2004,널,49
25,발라드,2004,걸,28
28,발라드,2004,행복,10
31,발라드,2004,하나,18
32,발라드,2004,온,6
33,발라드,2004,세상,11
35,발라드,2004,것,34
36,발라드,2004,같아,9
38,발라드,2004,우리,21
39,발라드,2004,추억,16
41,발라드,2004,니,44
42,발라드,2004,품,6
48,발라드,2004,다시,24
50,발라드,2004,해,15
54,발라드,2004,넌,9
59,발라드,2004,왜,13
60,발라드,2004,못,12
63,발라드,2004,눈,30
64,발라드,2004,젠,12
66,발라드,2004,거,19
67,발라드,2004,말,68
68,발라드,2004,얼마나,16
69,발라드,2004,보이지,5
70,발라드,2004,볼,7
74,발라드,2004,그,85
75,발라드,2004,언제,7
77,발라드,2004,게,5
78,발라드,2004,있어,9
79,발라드,2004,안,17
80,발라드,2004,일,6
81,발라드,2004,그래,6
83,발라드,2004,오늘,5
84,발라드,2004,너,110
88,발라드,2004,이,11
90,발라드,2004,아픔,9
0,발라드,2004,멀리,7
2,발라드,2004,그게,10
4,발라드,2004,항상,7
7,발라드,2004,건,15
10,발라드,2004,일이,5
12,발라드,2004,자리,6
19,발라드,2004,울,6
23,발라드,2004,향,8
24,발라드,2004,빛,6
28,발라드,2004,모든,6
38,발라드,2004,곳,16
42,발라드,2004,살,9
45,발라드,2004,보고,9
53,발라드,2004,맘,30
54,발라드,2004,아프게,5
56,발라드,2004,그냥,9
64,발라드,2004,저,12
66,발라드,2004,때,15
2,발라드,2004,줄,10
6,발라드,2004,전,7
8,발라드,2004,어떻게,7
10,발라드,2004,휠,6
11,발라드,2004,릴리,6
18,발라드,2004,그녀,22
26,발라드,2004,한번,5
29,발라드,2004,없는데,6
51,발라드,2004,두,5
54,발라드,2004,순간,7
59,발라드,2004,늘,5
1,발라드,2004,세월,5
6,발라드,2004,길,6
3,발라드,2004,여자,15
12,발라드,2004,좋은,7
13,발라드,2004,듯,9
25,발라드,2004,혹시,6
36,발라드,2004,사람,34
37,발라드,2004,있다면,6
40,발라드,2004,바보,6
52,발라드,2004,남자,6
55,발라드,2004,가끔,6
60,발라드,2004,지금,11
66,발라드,2004,꿈,20
73,발라드,2004,그날,9
75,발라드,2004,위해,9
78,발라드,2004,일도,5
3,발라드,2004,행복한,5
18,발라드,2004,땐,5
34,발라드,2004,밤,13
53,발라드,2004,라면,5
57,발라드,2004,같은데,6
60,발라드,2004,있을,5
66,발라드,2004,정말,15
0,발라드,2004,한참,5
14,발라드,2004,없어,9
27,발라드,2004,얘기,10
29,발라드,2004,같은,9
39,발라드,2004,다른,5
12,발라드,2004,이유,9
16,발라드,2004,그땐,6
26,발라드,2004,수가,5
29,발라드,2004,손,10
33,발라드,2004,시간,9
40,발라드,2004,아무,5
10,발라드,2004,그런,8
18,발라드,2004,없지만,6
23,발라드,2004,깊은,7
25,발라드,2004,속,8
26,발라드,2004,마지막,5
28,발라드,2004,그녈,7
2,발라드,2004,만난,5
32,발라드,2004,때문,5
41,발라드,2004,번,7
65,발라드,2004,영원히,6
7,발라드,2004,이런,8
25,발라드,2004,기억,7
40,발라드,2004,이름,8
9,발라드,2004,아주,8
10,발라드,2004,작은,8
52,발라드,2004,있어도,6
70,발라드,2004,조금,9
73,발라드,2004,곁,14
76,발라드,2004,가득,6
77,발라드,2004,채,11
21,발라드,2004,하늘,11
26,발라드,2004,구름,6
29,발라드,2004,뚜뚜두룹,10
17,발라드,2004,괜찮아요,7
21,발라드,2004,모습,16
46,발라드,2004,아침,6
58,발라드,2004,꼭,7
59,발라드,2004,있는,9
67,발라드,2004,있나요,9
16,발라드,2004,약속,7
57,발라드,2004,힘들게,6
6,발라드,2004,누,5
13,발라드,2004,하든,6
15,발라드,2004,뿐,5
40,발라드,2004,네,7
30,발라드,2004,자신,5
7,발라드,2004,별,5
0,발라드,2004,있어줘,5
18,발라드,2004,말로,5
19,발라드,2004,별처럼,6
45,발라드,2004,좋았을걸,6
0,발라드,2005,널,62
1,발라드,2005,네,25
2,발라드,2005,모습,12
3,발라드,2005,혼자,10
6,발라드,2005,너,134
8,발라드,2005,내,196
9,발라드,2005,미련,7
11,발라드,2005,사랑,200
12,발라드,2005,젠,37
14,발라드,2005,더,41
15,발라드,2005,행복한,6
16,발라드,2005,라면,5
17,발라드,2005,못,36
18,발라드,2005,난,47
19,발라드,2005,남아,5
20,발라드,2005,넌,14
22,발라드,2005,없는,28
23,발라드,2005,꽃,10
26,발라드,2005,미안해,6
28,발라드,2005,게,10
30,발라드,2005,꼭,15
32,발라드,2005,해,16
34,발라드,2005,나,127
35,발라드,2005,마지막,14
37,발라드,2005,이,36
38,발라드,2005,말,71
39,발라드,2005,조금,14
40,발라드,2005,아픈,10
41,발라드,2005,가슴,14
4,발라드,2005,하늘,15
7,발라드,2005,같아서,7
9,발라드,2005,보이,5
10,발라드,2005,것,42
11,발라드,2005,같아,16
17,발라드,2005,수,44
18,발라드,2005,없던,10
19,발라드,2005,잠,6
22,발라드,2005,힘들,6
23,발라드,2005,때,37
26,발라드,2005,슬픔,7
28,발라드,2005,다가,7
31,발라드,2005,단,8
33,발라드,2005,기억,28
34,발라드,2005,우린,9
35,발라드,2005,마지못해,5
36,발라드,2005,거,23
38,발라드,2005,곁,23
39,발라드,2005,있어도,6
0,발라드,2005,또,29
1,발라드,2005,하루,25
7,발라드,2005,사람,46
9,발라드,2005,눈,32
10,발라드,2005,왜,24
11,발라드,2005,알,19
12,발라드,2005,세상,21
13,발라드,2005,날,87
15,발라드,2005,하나,23
19,발라드,2005,한번,13
20,발라드,2005,아닌,8
21,발라드,2005,위해,10
22,발라드,2005,살,17
24,발라드,2005,아파도,7
26,발라드,2005,숨기,5
27,발라드,2005,절대,6
28,발라드,2005,울,6
29,발라드,2005,일,15
31,발라드,2005,그리움,8
33,발라드,2005,힘들어,5
39,발라드,2005,눈물,45
40,발라드,2005,추억,15
41,발라드,2005,건,14
43,발라드,2005,때문,5
9,발라드,2005,채,11
12,발라드,2005,번,7
16,발라드,2005,그,95
20,발라드,2005,자꾸,18
21,발라드,2005,바보,7
23,발라드,2005,뒤,8
27,발라드,2005,슬픈,6
28,발라드,2005,글자,9
30,발라드,2005,향,8
31,발라드,2005,줄,10
34,발라드,2005,매일,12
37,발라드,2005,다시,36
44,발라드,2005,늘,20
53,발라드,2005,시간,19
56,발라드,2005,마음,31
58,발라드,2005,위,5
61,발라드,2005,니,15
64,발라드,2005,내겐,8
65,발라드,2005,이렇게도,5
68,발라드,2005,목,6
12,발라드,2005,생각,32
26,발라드,2005,자꾸만,5
28,발라드,2005,같은,9
31,발라드,2005,걸음,12
33,발라드,2005,만,7
37,발라드,2005,소리,7
39,발라드,2005,미소,6
40,발라드,2005,몸,5
43,발라드,2005,입술,6
47,발라드,2005,항상,6
50,발라드,2005,앞,11
56,발라드,2005,안,16
57,발라드,2005,해도,11
4,발라드,2005,보고,17
5,발라드,2005,이런,8
7,발라드,2005,맘,33
12,발라드,2005,흔적,5
15,발라드,2005,모두,8
18,발라드,2005,얘기,7
27,발라드,2005,길,7
57,발라드,2005,워,5
59,발라드,2005,가끔,9
1,발라드,2005,혹시,5
17,발라드,2005,있는,15
35,발라드,2005,만큼,6
46,발라드,2005,웃음,7
54,발라드,2005,대신,10
56,발라드,2005,걸,22
58,발라드,2005,이별,5
62,발라드,2005,삶,5
8,발라드,2005,이제,9
26,발라드,2005,먼저,6
31,발라드,2005,곳,8
33,발라드,2005,목숨,5
35,발라드,2005,듯,9
36,발라드,2005,동안,5
57,발라드,2005,법,7
58,발라드,2005,그냥,7
19,발라드,2005,밤,6
27,발라드,2005,한단,6
29,발라드,2005,오늘,21
33,발라드,2005,숨,5
47,발라드,2005,누구,5
51,발라드,2005,안고,10
15,발라드,2005,속,15
17,발라드,2005,종일,5
21,발라드,2005,마치,5
22,발라드,2005,지금,14
39,발라드,2005,손,17
50,발라드,2005,둘,12
20,발라드,2005,이세,5
21,발라드,2005,무엇,6
25,발라드,2005,없어,8
42,발라드,2005,모든,8
43,발라드,2005,정말,10
58,발라드,2005,영원히,8
22,발라드,2005,처음,9
27,발라드,2005,꿈,7
35,발라드,2005,수가,9
36,발라드,2005,없는데,6
58,발라드,2005,있어,9
67,발라드,2005,다른,9
72,발라드,2005,서로,12
77,발라드,2005,우리,40
14,발라드,2005,안되고,6
18,발라드,2005,술,6
21,발라드,2005,행여,6
26,발라드,2005,만난,8
27,발라드,2005,친구,7
44,발라드,2005,있게,6
27,발라드,2005,그대,68
33,발라드,2005,어느새,7
34,발라드,2005,어떻게,6
84,발라드,2005,이상,8
85,발라드,2005,간직,6
89,발라드,2005,용서,6
91,발라드,2005,약속,9
99,발라드,2005,끝,9
0,발라드,2005,그녀,13
1,발라드,2005,당신,6
27,발라드,2005,아파,10
53,발라드,2005,아무,5
25,발라드,2005,대도,7
52,발라드,2005,그때,6
23,발라드,2005,마,5
24,발라드,2005,소중한,11
29,발라드,2005,요,6
34,발라드,2005,안녕,8
6,발라드,2005,두,17
9,발라드,2005,있죠,11
14,발라드,2005,어쩌,10
18,발라드,2005,걱정,6
19,발라드,2005,자신,8
6,발라드,2005,절대로,6
81,발라드,2005,아니야,5
31,발라드,2005,있겠죠,5
25,발라드,2005,세월,6
40,발라드,2005,운명,5
11,발라드,2005,그런,6
0,발라드,2006,너,156
1,발라드,2006,사랑,285
2,발라드,2006,기억,42
3,발라드,2006,하나,42
4,발라드,2006,아픈,16
5,발라드,2006,맘,29
6,발라드,2006,해도,14
7,발라드,2006,수가,9
8,발라드,2006,없어서,9
9,발라드,2006,나,130
10,발라드,2006,난,83
11,발라드,2006,그런,11
12,발라드,2006,세상,25
13,발라드,2006,끝,15
14,발라드,2006,내,213
15,발라드,2006,있는,16
16,발라드,2006,말,107
17,발라드,2006,젠,30
18,발라드,2006,아파도,8
20,발라드,2006,보고,28
21,발라드,2006,널,96
0,발라드,2006,눈부신,6
3,발라드,2006,그때,11
4,발라드,2006,우리,37
6,발라드,2006,이별,50
7,발라드,2006,저,13
8,발라드,2006,모든,12
9,발라드,2006,별,7
10,발라드,2006,수,68
13,발라드,2006,눈물,68
15,발라드,2006,날,101
16,발라드,2006,마음,48
18,발라드,2006,수도,8
19,발라드,2006,있죠,5
21,발라드,2006,눈,28
24,발라드,2006,이,29
27,발라드,2006,달라,6
28,발라드,2006,다시,57
33,발라드,2006,살,6
35,발라드,2006,건,10
37,발라드,2006,거,22
39,발라드,2006,그대,104
40,발라드,2006,법,6
42,발라드,2006,알,20
43,발라드,2006,하루,28
44,발라드,2006,더,71
45,발라드,2006,조금,8
46,발라드,2006,오늘,20
47,발라드,2006,그,102
48,발라드,2006,시간,13
49,발라드,2006,앞,12
50,발라드,2006,또,56
51,발라드,2006,사람,60
53,발라드,2006,왜,18
57,발라드,2006,위로,8
58,발라드,2006,미워하고,5
59,발라드,2006,하늘,12
62,발라드,2006,없죠,11
5,발라드,2006,그래,8
11,발라드,2006,것,30
14,발라드,2006,미련,5
15,발라드,2006,때문,14
18,발라드,2006,이제,22
24,발라드,2006,모두,9
27,발라드,2006,안해,7
30,발라드,2006,같은,15
32,발라드,2006,만날,5
36,발라드,2006,바보,24
37,발라드,2006,바,7
39,발라드,2006,두,16
40,발라드,2006,욕심,5
45,발라드,2006,기도,5
46,발라드,2006,제발,36
47,발라드,2006,지금,16
50,발라드,2006,차라리,7
55,발라드,2006,없는,15
56,발라드,2006,아닌,11
58,발라드,2006,자리,5
59,발라드,2006,혹시,7
60,발라드,2006,있다면,10
62,발라드,2006,한단,6
63,발라드,2006,한마디,10
1,발라드,2006,얼굴,14
3,발라드,2006,듯,7
5,발라드,2006,얼마나,10
8,발라드,2006,겁,5
10,발라드,2006,혼자,27
11,발라드,2006,란,6
16,발라드,2006,가슴,74
19,발라드,2006,못,38
22,발라드,2006,일,9
26,발라드,2006,아프게,5
28,발라드,2006,죽,11
29,발라드,2006,만큼,12
40,발라드,2006,행복,8
42,발라드,2006,때,20
49,발라드,2006,요,9
54,발라드,2006,가지,5
55,발라드,2006,보지,9
56,발라드,2006,위,17
57,발라드,2006,마지막,11
58,발라드,2006,선물,5
59,발라드,2006,편히,5
3,발라드,2006,어떻게,12
5,발라드,2006,라면,10
6,발라드,2006,어떤,5
18,발라드,2006,준,6
22,발라드,2006,내겐,8
24,발라드,2006,울,36
25,발라드,2006,다음,5
29,발라드,2006,곳,27
30,발라드,2006,우린,8
32,발라드,2006,번,14
38,발라드,2006,곁,13
42,발라드,2006,뒷모습,8
45,발라드,2006,다른,11
47,발라드,2006,잡고,6
3,발라드,2006,밤,9
6,발라드,2006,보이지,7
11,발라드,2006,여자,22
13,발라드,2006,그래요,6
16,발라드,2006,속,25
18,발라드,2006,있어요,6
23,발라드,2006,미안해요,6
26,발라드,2006,행복한,13
1,발라드,2006,니,64
8,발라드,2006,남자,13
10,발라드,2006,걸,37
15,발라드,2006,전부,5
17,발라드,2006,정말,23
25,발라드,2006,줄,18
2,발라드,2006,볼,15
6,발라드,2006,부탁,8
20,발라드,2006,힘든,6
37,발라드,2006,애,8
39,발라드,2006,미안해,11
41,발라드,2006,마,7
45,발라드,2006,늘,7
51,발라드,2006,힘,10
2,발라드,2006,거리,18
4,발라드,2006,일이,6
7,발라드,2006,추억,29
8,발라드,2006,가끔,7
10,발라드,2006,모습,32
11,발라드,2006,그리움,10
12,발라드,2006,한번,28
18,발라드,2006,어디,10
23,발라드,2006,같아,9
27,발라드,2006,발걸음,6
34,발라드,2006,반가워,6
35,발라드,2006,목소리,10
36,발라드,2006,텅빈,6
37,발라드,2006,어느새,6
38,발라드,2006,수많은,7
52,발라드,2006,순간,5
53,발라드,2006,생각,13
54,발라드,2006,그녀,10
56,발라드,2006,많은,6
3,발라드,2006,자꾸,15
16,발라드,2006,바람,31
23,발라드,2006,걸음,12
30,발라드,2006,누구,11
34,발라드,2006,이름,25
43,발라드,2006,안,9
6,발라드,2006,처음,13
12,발라드,2006,채,10
20,발라드,2006,없는데,5
29,발라드,2006,그리워,6
39,발라드,2006,아플,6
50,발라드,2006,입술,8
52,발라드,2006,그리워서,7
54,발라드,2006,없나,6
56,발라드,2006,남아,6
7,발라드,2006,괜찮아,11
15,발라드,2006,꼭,10
18,발라드,2006,네,23
25,발라드,2006,발,7
30,발라드,2006,우연,5
35,발라드,2006,싫어,9
38,발라드,2006,비,10
43,발라드,2006,작은,5
44,발라드,2006,손,13
45,발라드,2006,보아,5
55,발라드,2006,슬픈,6
35,발라드,2006,삶,6
38,발라드,2006,항상,5
63,발라드,2006,내일,5
3,발라드,2006,순,9
4,발라드,2006,없나요,5
15,발라드,2006,숨,7
42,발라드,2006,뿐,8
45,발라드,2006,아무,7
7,발라드,2006,여전히,5
17,발라드,2006,아파,10
30,발라드,2006,이런,10
39,발라드,2006,게,13
48,발라드,2006,술,7
24,발라드,2006,슬픔,11
25,발라드,2006,건가,10
7,발라드,2006,그냥,6
12,발라드,2006,땐,5
16,발라드,2006,서로,5
17,발라드,2006,척,8
15,발라드,2006,달빛,7
28,발라드,2006,멀리,5
61,발라드,2006,좋겠어,7
75,발라드,2006,한숨,15
14,발라드,2006,넌,13
20,발라드,2006,없게,7
21,발라드,2006,해,13
29,발라드,2006,사나,5
0,발라드,2006,얘기,6
17,발라드,2006,그대만,14
34,발라드,2006,있게,15
50,발라드,2006,따윈,6
1,발라드,2006,뒤,8
